"day","id","spent"
14,138,0
14,49,0
14,35,0
14,78,0
14,144,0
14,3,0
14,41,0
14,12,0
14,117,0
14,76,0
14,8,0
14,35,0
14,12,0
14,21,0
14,64,0
14,58,0
14,46,0
14,107,0
14,134,0
14,51,0
14,26,0
14,33,0
14,33,0
14,54,0
14,68,0
14,124,0
14,95,0
14,93,0
14,96,0
14,61,0
14,99,0
14,116,0
14,5,0
14,91,0
14,60,0
14,45,0
14,88,0
14,23,0
14,3,0
14,11,0
14,46,0
14,102,0
14,78,0
14,118,0
14,133,0
14,78,0
14,23,0
14,72,0
14,41,0
14,53,0
14,119,0
14,41,0
14,82,0
14,93,0
14,115,0
14,23,0
14,139,0
14,122,0
14,111,0
14,102,0
14,57,0
14,42,0
14,47,0
14,62,0
14,44,0
14,45,0
14,6,0
14,142,0
14,57,0
14,104,0
14,87,0
14,145,0
14,149,0
14,107,0
14,42,1.43
14,129,0
14,141,0
14,79,0
14,126,0
14,66,0
14,80,0
14,132,0
14,112,0
14,74,0
15,18,0
15,67,0
15,75,0
15,120,0
15,53,0
15,75,0
15,113,0
15,108,0
15,54,0
15,100,0
15,104,0
15,72,0
15,149,0
15,69,0
15,141,0
15,25,0
15,142,0
15,65,0
15,74,0
15,7,0
15,125,0
15,75,0
15,141,0
15,76,0
15,22,0
15,21,0
15,20,0
15,9,0
15,80,0
15,146,0
15,6,0
15,43,0
15,132,0
15,108,0
15,8,0
15,123,0
15,45,0
15,131,0
15,109,0
15,8,0
15,33,0
15,121,0
15,15,0
15,121,0
15,126,0
15,52,0
15,12,0
15,56,0
15,50,0
15,93,0
15,134,0
15,66,0
15,83,0
15,72,0
15,96,0
15,17,0
15,68,0
15,35,0
15,126,0
15,81,0
15,33,0
15,4,0
15,19,0
15,89,0
15,32,0
15,139,0
15,149,0
15,104,0
15,106,0
15,67,0
15,60,0
15,75,0
15,126,0
15,139,0
15,82,0
15,67,0
15,142,0
15,12,0
15,51,0
15,120,0
15,98,0
15,140,0
15,111,0
15,100,0
15,110,0
15,135,0
15,149,0
15,11,0
15,94,0
15,134,0
15,84,0
15,26,0
15,103,0
15,109,0
15,47,0
15,97,0
15,46,0
15,31,0
15,125,0
15,87,0
15,85,0
15,62,0
15,4,0
15,46,0
15,13,0
15,73,0
15,10,0
15,31,0
15,97,0
15,25,0
15,134,0
15,63,0
15,16,0
15,93,0
15,40,0
15,36,0
15,36,0
15,98,0
15,116,0
15,7,0
15,112,0
15,126,0
15,7,0
15,86,0
15,42,0
15,46,0
15,77,0
15,149,0
15,140,0
15,72,0
15,110,0
15,136,0
15,37,0
15,3,0
15,118,0
15,22,0
15,148,0
15,30,0
15,141,0
15,142,0
15,99,0
15,13,0
15,19,0
15,33,0
15,52,0
15,63,0
15,31,0
15,3,0
15,48,0
15,135,0
15,63,0
15,22,0
15,4,0
15,78,0
15,20,0
15,141,0
15,15,0
15,123,0
15,29,0
15,26,0
15,111,0
15,121,0
15,40,0
15,20,0
15,68,0
15,55,0
15,82,0
15,110,0
15,134,0
15,119,0
15,32,0
15,37,0
15,16,0
15,31,0
15,115,0
15,127,0
15,84,0
15,105,0
15,145,0
15,1,0
15,12,0
15,131,0
15,32,0
15,77,0
15,59,0
15,43,0
15,47,0
15,10,0
15,99,0
15,145,0
15,51,0
15,139,0
15,45,0
15,14,0
15,45,0
15,79,0
15,53,0
15,38,0
15,77,0
15,13,0
15,41,0
15,87,0
15,84,0
15,45,0
15,107,0
15,131,0
15,129,0
15,136,5.27
15,16,0
15,113,0
15,40,0
15,93,0
15,27,0
15,89,0
15,124,0
15,147,0
15,64,0
15,138,0
15,88,0
15,87,0
15,127,0
15,68,0
15,50,0
15,73,0
15,16,0
15,121,0
15,61,0
15,136,0
15,3,0
15,66,0
15,27,0
15,135,0
15,87,0
15,49,0
15,12,0
16,92,0
16,125,0
16,119,0
16,44,0
16,96,0
16,107,0
16,98,0
16,125,0
16,96,0
16,143,0
16,140,0
16,60,0
16,10,0
16,93,0
16,11,0
16,147,0
16,116,0
16,113,0
16,63,0
16,2,0
16,147,0
16,42,15.98
16,6,0
16,26,0
16,37,0
16,127,0
16,85,0
16,47,0
16,87,0
16,1,0
16,4,0
16,58,0
16,98,0
16,96,0
16,6,0
16,28,0
16,85,0
16,149,0
16,6,0
16,113,0
16,6,0
16,102,0
16,44,0
16,79,0
16,107,0
16,81,0
16,6,0
16,24,0
16,55,0
16,50,0
16,89,0
16,76,0
16,120,0
16,119,0
16,95,0
16,119,0
16,130,0
16,38,0
16,68,0
16,109,0
16,103,0
16,26,7.23
16,127,0
16,56,0
16,74,0
16,124,0
16,6,0
16,30,0
16,49,0
16,116,0
16,10,0
16,36,0
16,72,0
16,15,0
16,82,0
16,134,0
16,88,0
16,24,0
16,129,0
16,66,0
16,93,0
16,30,0
16,66,0
16,92,0
16,40,0
16,41,0
16,12,0
16,18,0
16,67,0
16,126,0
16,79,0
16,44,0
16,114,0
16,55,0
16,82,0
16,75,0
16,86,0
16,49,0
16,63,0
16,128,0
16,148,0
16,148,0
16,9,0
16,28,0
16,41,0
16,91,0
16,87,0
16,126,0
16,62,0
16,6,0
16,90,0
16,39,0
16,3,0
16,80,0
16,130,0
16,146,0
16,86,0
16,2,0
16,46,0
16,3,0
16,149,0
16,50,0
16,78,29.39
16,7,0
16,72,0
16,67,0
16,1,0
16,135,0
16,128,0
16,110,0
16,74,0
16,51,0
16,43,0
16,54,0
16,147,0
16,110,0
16,60,0
16,72,0
16,3,0
16,120,17.16
16,36,0
16,135,0
16,32,0
16,109,0
16,54,0
16,120,0
16,36,0
16,111,0
16,1,0
16,92,0
16,3,0
16,13,0
16,25,0
16,45,0
16,62,0
17,142,0
17,63,0
17,35,0
17,101,0
17,57,0
17,122,0
17,102,0
17,56,0
17,91,0
17,132,0
17,34,0
17,114,0
17,131,0
17,113,0
17,50,0
17,13,0
17,80,0
17,116,0
17,142,0
17,78,0
17,10,0
17,22,0
17,115,0
17,130,0
17,91,0
17,146,0
17,21,0
17,57,0
17,45,0
17,55,0
17,92,0
17,111,0
17,16,0
17,20,0
17,143,0
17,114,0
17,142,0
17,141,0
17,36,0
17,69,0
17,93,0
17,95,0
17,119,0
17,77,0
17,89,0
17,99,0
17,4,0
17,123,0
17,26,0
17,12,0
17,109,0
17,95,0
17,75,0
17,127,0
17,62,0
17,85,0
17,116,0
17,80,0
17,83,0
17,93,0
17,139,0
17,140,0
17,130,0
17,132,0
17,103,0
17,24,0
17,26,0
17,80,0
17,70,0
17,137,0
17,137,0
17,62,0
17,32,0
17,18,0
17,9,0
17,100,0
17,63,0
17,116,0
17,87,0
17,17,0
17,57,0
17,57,0
17,78,0
17,57,0
17,31,0
17,124,0
17,4,0
17,94,0
17,123,0
17,90,0
17,44,0
17,68,0
17,81,0
17,54,0
17,124,0
17,139,0
17,148,0
17,71,0
17,98,0
17,139,0
17,74,0
17,110,0
17,79,0
17,102,0
17,109,0
17,109,0
17,94,0
17,32,0
17,77,0
17,119,0
17,97,0
17,40,0
17,62,0
17,14,0
17,29,0
17,44,0
17,134,0
17,55,0
17,121,0
17,84,0
17,58,0
17,115,0
17,100,0
17,138,0
17,74,0
17,96,0
17,3,0
17,92,0
17,35,0
17,147,0
18,37,0
18,34,0
18,139,0
18,126,0
18,149,0
18,113,0
18,132,0
18,50,0
18,6,0
18,29,0
18,25,0
18,11,0
18,34,0
18,36,0
18,107,0
18,102,0
18,130,0
18,101,0
18,15,0
18,33,0
18,52,0
18,65,0
18,123,0
18,89,0
18,20,0
18,36,0
18,56,0
18,47,0
18,111,0
18,91,0
18,80,0
18,28,0
18,123,0
18,31,0
18,82,0
18,11,0
18,112,0
18,95,0
18,97,0
18,61,0
18,73,0
18,128,0
18,48,0
18,33,0
18,115,0
18,128,0
18,89,0
18,138,0
18,146,0
18,145,0
18,84,0
18,25,0
18,25,0
18,75,0
18,112,0
18,73,0
18,125,0
18,3,0
18,139,0
18,59,0
18,5,0
18,66,0
18,53,0
18,81,0
18,120,0
18,122,0
18,105,0
18,17,0
18,114,0
18,94,0
18,49,0
18,113,0
18,5,0
18,6,0
18,84,0
18,50,0
18,64,0
18,134,0
18,103,0
18,97,0
18,143,0
18,32,0
18,38,0
18,34,0
18,38,0
18,113,0
18,133,0
18,41,0
18,65,0
18,57,0
18,72,0
18,95,0
18,24,0
18,99,0
18,73,0
18,50,0
18,84,0
18,116,0
18,87,0
18,99,0
18,131,0
18,32,0
18,99,0
18,80,0
18,85,0
18,91,0
18,121,0
18,10,0
18,127,0
18,32,0
18,45,0
18,117,0
18,32,0
18,139,0
18,100,0
18,109,0
18,63,0
18,72,0
18,105,0
18,72,0
18,65,0
18,18,0
18,148,0
18,30,0
18,61,0
18,45,0
18,65,0
18,64,0
18,88,0
18,120,0
18,114,0
18,141,0
18,43,0
18,86,0
18,21,0
18,56,0
18,2,0
18,1,0
18,83,0
18,37,0
18,137,0
18,119,0
18,61,0
18,98,0
18,29,0
18,69,0
18,36,0
18,3,0
18,11,9.69
18,29,0
18,19,0
18,105,0
18,137,0
18,127,0
18,26,0
18,86,0
18,40,0
18,22,0
18,113,0
18,68,0
18,36,0
18,5,0
18,73,0
18,69,0
18,56,0
18,58,0
18,29,0
18,140,0
18,50,0
18,115,0
18,121,0
18,140,0
18,35,0
18,59,0
18,99,0
18,50,0
18,1,0
18,101,0
18,64,0
18,29,0
18,18,0
18,28,0
18,83,0
18,144,0
18,130,0
18,104,0
18,132,0
18,141,0
18,127,0
18,71,0
18,21,0
18,25,0
18,30,0
18,135,0
18,76,0
18,33,0
18,15,0
18,128,0
18,134,0
18,51,0
18,74,0
18,97,0
18,73,0
18,103,0
18,69,0
18,17,0
18,57,0
18,109,0
18,65,0
18,112,0
18,74,0
18,103,0
18,70,0
18,22,0
18,132,0
18,14,0
18,131,0
18,65,0
18,75,0
18,40,0
19,55,0
19,107,0
19,54,0
19,30,0
19,52,0
19,54,0
19,49,0
19,123,0
19,113,0
19,119,0
19,8,0
19,112,0
19,49,0
19,146,0
19,80,0
19,54,0
19,3,0
19,40,0
19,61,0
19,74,0
19,18,0
19,126,0
19,32,0
19,81,0
19,28,0
19,58,0
19,83,0
19,71,0
19,149,0
19,15,0
19,139,0
19,87,0
19,132,0
19,109,0
19,93,0
19,15,0
19,3,0
19,44,0
19,101,0
19,132,0
19,75,0
19,18,0
19,112,0
19,134,0
19,136,0
19,14,0
19,86,0
19,7,0
19,95,0
19,91,0
19,49,0
19,144,0
19,145,0
19,71,0
19,63,0
19,96,0
19,116,0
19,124,0
19,51,0
19,132,0
19,55,0
19,116,0
19,116,0
19,46,0
19,131,0
19,145,0
19,4,0
19,31,0
19,142,0
19,12,0
19,60,0
19,69,0
19,49,0
19,80,0
19,99,0
19,145,0
19,59,0
19,102,0
19,120,0
19,66,0
19,91,0
19,147,0
19,15,0
19,3,0
19,42,11.52
19,13,0
19,131,0
19,31,0
19,97,0
19,144,0
19,84,0
19,19,0
19,100,0
19,72,0
19,70,0
19,118,0
19,90,0
19,86,0
19,35,0
19,113,0
19,120,0
19,26,0
19,35,0
19,56,0
19,101,0
19,52,0
19,38,0
19,60,0
19,67,0
19,9,0
19,89,0
19,66,0
19,5,0
19,146,0
19,34,0
19,18,0
19,120,0
19,12,0
19,37,0
19,109,0
19,97,0
19,28,0
19,28,0
19,93,0
19,115,0
19,88,0
19,126,0
19,45,0
19,53,0
19,45,0
19,138,0
19,41,0
19,72,0
19,79,0
19,128,0
19,137,0
19,27,0
19,20,0
19,17,0
19,95,0
19,99,0
19,115,0
19,103,0
19,82,0
19,102,0
19,144,0
19,96,0
19,116,0
19,83,0
19,127,0
19,54,0
19,102,0
19,92,0
19,104,0
19,14,0
19,70,0
19,136,0
19,79,0
19,120,0
19,8,0
19,33,0
19,88,0
19,86,0
19,140,0
19,3,0
19,123,0
19,19,0
19,56,0
19,148,0
19,25,0
19,131,0
19,29,0
19,120,0
19,102,0
19,35,0
19,123,0
19,9,0
19,85,0
19,143,0
19,106,0
19,144,0
19,78,0
19,96,0
19,50,0
19,128,0
19,74,0
19,70,0
19,78,0
19,13,0
19,47,0
19,86,0
19,135,0
19,67,0
19,102,0
19,84,0
19,14,14.65
19,22,0
19,17,0
19,74,0
19,81,0
19,41,0
19,113,0
19,131,0
19,21,0
19,40,0
19,90,0
19,8,0
19,121,0
19,25,0
19,41,0
19,138,0
19,79,0
19,93,0
19,79,0
19,94,0
19,95,0
19,16,0
19,100,0
19,1,0
19,103,0
19,65,0
19,104,0
19,54,0
19,93,0
19,56,0
19,144,0
19,79,0
19,36,0
19,95,0
19,66,0
19,51,0
19,64,0
19,14,20.21
19,125,0
19,120,0
19,147,0
19,33,0
19,141,0
19,148,0
19,44,0
19,119,4.53
19,85,0
19,138,0
20,61,0
20,6,0
20,2,0
20,92,0
20,148,0
20,29,0
20,97,0
20,91,0
20,29,0
20,59,0
20,56,0
20,121,0
20,114,0
20,13,0
20,41,0
20,90,0
20,90,0
20,149,0
20,18,0
20,1,0
20,7,0
20,107,0
20,20,0
20,131,0
20,43,0
20,69,0
20,107,0
20,109,0
20,120,0
20,136,0
20,118,0
20,94,0
20,116,0
20,112,0
20,60,0
20,42,0
20,38,0
20,69,0
20,66,0
20,50,0
20,81,0
20,2,0
20,61,0
20,110,0
20,122,0
20,124,0
20,94,0
20,82,0
20,46,0
20,66,12.85
20,70,0
20,68,0
20,74,0
20,5,0
20,143,0
20,5,0
20,37,0
20,75,0
20,91,0
20,57,0
20,136,0
20,146,0
20,114,0
20,6,0
20,133,0
20,144,0
20,7,0
20,108,0
20,3,0
20,143,0
20,82,0
20,71,0
20,51,0
20,147,0
20,61,0
20,95,0
20,105,0
20,23,0
20,12,0
20,77,0
20,44,0
20,85,0
20,105,0
20,88,0
20,144,0
20,25,0
20,5,0
20,50,0
20,125,0
20,113,0
20,35,0
20,121,0
20,58,0
20,43,17.68
20,2,0
20,148,0
20,120,0
20,123,0
20,84,0
20,89,0
20,77,0
20,7,0
20,112,0
20,60,0
20,69,0
20,44,0
20,22,0
20,81,0
20,96,0
20,64,0
20,120,0
20,27,0
20,15,0
20,81,0
20,62,0
20,80,0
20,144,0
20,22,0
20,64,0
20,11,0
20,13,0
20,39,0
20,52,0
20,61,0
20,26,0
20,84,0
20,85,0
20,65,0
20,101,0
20,101,0
20,33,0
20,93,0
20,16,0
20,56,0
20,56,0
20,143,0
20,59,0
20,56,0
20,146,0
20,86,0
20,35,0
20,53,0
20,141,0
20,131,0
20,36,0
20,107,0
20,148,0
20,137,0
20,32,0
20,57,0
20,63,0
20,74,0
20,29,0
20,48,0
20,50,0
20,80,0
20,113,0
20,97,0
20,135,0
20,80,0
20,87,0
20,64,0
20,63,0
20,119,0
20,120,0
20,11,0
20,23,0
20,87,0
20,86,0
20,6,0
20,62,0
20,130,0
20,51,0
20,147,0
20,65,0
20,58,0
20,74,0
20,72,0
20,69,0
20,42,0
20,42,0
20,41,0
20,42,0
20,137,0
20,25,0
20,105,0
20,91,0
20,27,0
20,60,0
20,137,0
20,84,0
20,114,0
20,123,0
20,102,0
20,37,0
20,33,0
20,13,0
20,14,0
20,47,0
20,89,0
20,95,0
20,142,0
20,149,0
20,56,0
20,48,0
20,94,0
20,25,0
20,125,0
20,116,0
20,19,0
20,112,0
20,137,0
20,148,0
20,71,0
20,121,0
20,100,0
20,143,0
20,99,0
20,123,0
20,102,0
20,68,0
20,80,0
20,149,0
20,115,0
20,41,0
20,102,0
20,108,0
20,54,0
20,36,0
20,118,0
20,97,0
20,149,0
20,5,0
20,110,0
20,50,0
20,129,0
21,135,0
21,104,0
21,130,0
21,66,0
21,99,0
21,70,0
21,22,0
21,52,0
21,96,0
21,87,0
21,132,0
21,63,0
21,14,0
21,140,0
21,141,0
21,38,0
21,7,0
21,82,0
21,4,0
21,41,0
21,122,0
21,91,0
21,22,0
21,79,0
21,119,0
21,16,0
21,86,0
21,145,0
21,43,0
21,30,0
21,23,0
21,138,0
21,8,0
21,91,0
21,73,0
21,135,0
21,108,0
21,46,0
21,9,0
21,20,0
21,133,0
21,12,0
21,46,0
21,96,0
21,108,0
21,31,0
21,36,0
21,124,0
21,104,0
21,93,0
21,2,0
21,97,0
21,64,0
21,58,0
21,45,0
21,102,0
21,32,0
21,28,0
21,132,0
21,1,0
21,108,0
21,15,0
21,98,0
21,116,0
21,56,0
21,7,0
21,93,0
21,69,0
21,88,0
21,62,0
21,16,0
21,74,0
21,57,0
21,33,0
21,85,0
21,68,0
21,122,0
21,78,0
21,140,0
21,58,0
21,58,0
21,83,0
21,88,0
21,137,0
21,1,0
21,52,0
21,60,0
21,38,0
21,119,0
21,104,0
21,40,0
21,68,0
21,16,0
21,121,0
21,119,0
21,110,0
21,119,0
21,48,0
21,41,0
21,98,0
21,110,0
21,148,0
21,115,0
21,15,0
21,71,0
21,2,0
21,99,0
21,1,0
21,149,0
21,34,0
22,18,0
22,144,0
22,43,0
22,127,0
22,133,0
22,47,0
22,45,0
22,35,0
22,9,0
22,51,0
22,61,0
22,3,0
22,42,0
22,42,0
22,54,0
22,27,0
22,10,0
22,123,0
22,109,0
22,63,0
22,127,0
22,37,0
22,18,0
22,123,0
22,63,0
22,118,0
22,82,0
22,68,0
22,2,0
22,66,0
22,6,0
22,83,0
22,64,0
22,65,0
22,95,0
22,94,0
22,16,0
22,42,0
22,40,0
22,39,0
22,57,0
22,29,0
22,36,0
22,25,0
22,42,0
22,72,0
22,111,0
22,33,0
22,48,0
22,100,0
22,69,0
22,108,0
22,64,0
22,147,0
22,84,0
22,44,0
22,4,0
22,19,0
22,60,0
22,54,0
22,126,0
22,26,0
22,86,0
22,122,0
22,132,0
22,99,0
22,136,0
22,96,0
22,122,0
22,37,0
22,49,0
22,13,0
22,74,0
22,88,0
22,140,0
22,80,0
22,37,0
22,142,0
22,61,0
22,5,0
22,91,0
22,83,0
22,80,0
22,61,0
22,12,0
22,56,0
22,136,0
22,28,0
22,77,0
22,28,0
22,68,0
22,125,0
22,35,0
22,118,0
22,137,0
22,35,0
22,94,0
22,76,0
22,137,0
22,91,0
22,22,0
22,42,0
22,101,0
22,58,0
22,131,0
22,130,0
22,10,0
22,66,0
22,4,0
22,146,0
22,123,0
22,149,0
22,115,0
22,88,0
22,49,0
22,144,0
22,24,0
22,57,0
22,39,0
22,43,0
22,39,0
22,3,0
22,32,0
22,84,0
22,105,0
22,101,0
22,83,0
22,122,0
22,98,0
22,72,0
22,62,0
22,83,0
22,19,0
22,88,0
22,13,0
22,61,0
22,30,0
22,111,0
22,135,0
22,76,0
22,145,0
22,63,0
22,56,8.38
22,81,0
22,130,0
22,75,0
22,42,0
22,54,0
22,79,0
22,82,0
22,91,0
22,29,0
22,68,0
22,45,0
22,9,0
22,129,0
22,37,0
22,122,0
22,36,0
22,75,0
22,54,0
22,50,0
22,30,0
22,28,0
22,51,0
22,100,0
22,64,10.32
22,74,0
22,26,0
22,84,0
22,18,0
22,29,0
22,36,0
22,47,0
22,120,0
22,3,0
22,100,0
22,1,0
22,113,0
22,94,0
22,50,0
22,62,17.55
22,47,0
22,115,0
22,131,0
22,140,0
22,59,0
22,140,0
22,50,0
22,11,0
22,60,0
22,21,0
22,85,0
22,59,0
22,119,0
22,69,0
22,79,0
22,29,4.12
22,114,0
22,103,0
22,44,0
22,90,0
22,66,0
22,94,0
22,115,0
22,59,0
22,60,0
22,10,0
22,6,0
22,121,0
22,60,0
22,91,0
22,29,0
22,91,0
22,75,0
22,104,0
22,8,0
22,134,0
22,116,0
22,57,0
22,53,0
22,43,0
22,101,0
22,8,0
22,143,0
22,68,0
22,90,0
22,149,0
22,6,0
22,80,0
22,75,0
22,82,0
22,70,0
22,74,0
22,81,0
22,120,0
22,88,0
22,111,0
22,102,0
22,54,0
22,90,0
22,10,0
22,113,0
22,34,0
22,141,0
22,52,0
22,49,0
22,76,0
22,93,0
22,136,0
22,125,0
22,52,0
22,11,0
22,91,0
22,139,0
22,148,0
22,111,0
22,6,0
22,23,0
22,114,0
22,51,0
22,132,0
22,17,0
22,41,0
22,36,0
22,143,0
22,46,0
22,9,17.04
22,14,0
22,38,0
22,53,0
22,109,0
22,97,0
22,123,0
22,40,0
22,76,0
22,47,0
22,95,0
22,127,0
22,11,0
22,38,0
22,44,0
22,140,0
22,118,0
22,51,0
22,52,0
22,70,0
22,24,0
22,103,0
22,128,0
22,82,0
22,20,0
22,7,0
22,82,0
22,139,0
22,112,0
23,57,0
23,66,0
23,106,0
23,142,0
23,55,0
23,119,0
23,110,0
23,60,0
23,73,0
23,71,0
23,121,0
23,102,0
23,147,0
23,101,0
23,112,0
23,42,0
23,111,0
23,131,0
23,143,0
23,97,0
23,123,0
23,89,0
23,2,0
23,11,0
23,121,0
23,2,0
23,127,0
23,53,0
23,29,0
23,72,0
23,13,0
23,81,0
23,126,0
23,116,0
23,127,0
23,98,0
23,135,0
23,127,0
23,9,0
23,131,0
23,43,0
23,19,0
23,32,0
23,89,0
23,55,0
23,112,0
23,128,0
23,74,0
23,122,0
23,39,0
23,1,0
23,130,0
23,89,0
23,140,0
23,131,0
23,132,0
23,97,0
23,147,0
23,95,0
23,73,0
23,84,0
23,140,0
23,44,0
23,65,0
23,106,0
23,69,0
23,11,0
23,113,0
23,43,0
23,115,0
23,18,0
23,28,0
23,133,0
23,10,0
23,43,0
23,104,0
23,112,0
23,87,0
23,136,0
23,29,0
23,21,0
23,25,0
23,118,0
23,42,0
23,91,0
23,3,0
23,64,0
23,89,0
23,30,0
23,11,0
23,34,0
23,38,0
23,14,0
23,42,0
23,29,0
23,13,0
23,32,0
23,71,0
23,34,0
23,71,0
23,114,0
23,52,0
23,103,0
23,63,0
23,118,0
23,14,0
23,75,0
23,17,0
23,20,0
23,109,0
23,69,0
23,13,0
23,46,0
23,108,0
23,77,0
23,35,0
23,28,0
23,8,0
23,126,0
23,47,0
23,43,0
23,19,0
23,47,0
24,16,0
24,23,0
24,75,0
24,87,0
24,93,0
24,130,0
24,125,0
24,34,0
24,17,0
24,26,0
24,106,0
24,74,0
24,49,0
24,114,0
24,78,0
24,39,0
24,23,0
24,103,0
24,42,0
24,52,0
24,42,0
24,17,0
24,51,0
24,70,0
24,97,0
24,94,9.33
24,141,0
24,141,0
24,10,0
24,59,0
24,134,0
24,81,0
24,3,0
24,77,0
24,79,0
24,28,0
24,16,0
24,13,0
24,20,0
24,135,0
24,102,0
24,131,0
24,26,0
24,53,0
24,65,0
24,12,0
24,66,0
24,69,0
24,63,0
24,130,0
24,135,0
24,13,0
24,7,0
24,84,0
24,3,0
24,4,0
24,118,0
24,118,0
24,33,0
24,50,0
24,104,0
24,99,23.98
24,64,0
24,36,0
24,2,0
24,123,0
24,106,0
24,117,0
24,130,0
24,136,0
24,36,0
24,128,0
24,120,0
24,46,0
24,61,0
24,68,0
24,147,0
24,141,0
24,116,0
24,111,0
24,117,0
24,23,0
24,127,0
24,112,0
24,28,0
24,91,0
24,101,0
24,97,0
24,90,0
24,54,0
24,93,0
24,72,0
24,112,0
24,74,0
24,59,0
24,40,0
24,40,0
24,58,0
24,2,0
24,7,0
24,75,0
24,66,0
24,62,0
24,129,0
24,121,0
24,6,0
24,12,0
24,92,0
24,4,0
24,143,0
24,20,0
24,60,0
24,140,0
24,9,0
24,22,0
24,78,0
24,106,0
24,139,0
24,117,0
24,36,0
24,70,0
24,139,0
24,44,0
24,59,0
24,69,0
24,72,0
24,19,0
24,134,0
24,77,0
24,38,0
24,116,0
24,3,0
24,29,0
24,43,0
24,50,0
24,127,14.85
24,2,0
24,123,0
24,41,0
24,143,0
24,141,0
24,58,0
24,118,0
24,128,0
24,75,0
24,8,12.63
24,57,0
24,146,0
24,61,0
24,63,0
24,134,0
24,144,0
24,61,0
24,100,0
24,71,0
24,11,0
24,142,0
24,143,0
24,97,0
24,124,0
24,43,0
24,34,0
24,53,0
24,41,0
24,143,0
24,97,0
24,58,0
24,24,0
24,70,0
24,53,0
24,121,0
24,109,0
24,76,0
24,12,0
24,33,0
24,139,0
24,143,0
24,87,0
24,21,0
24,1,0
24,7,0
24,134,0
24,124,0
24,124,0
24,17,0
24,86,0
24,105,0
24,83,0
24,35,0
24,56,2.23
24,131,0
24,37,0
24,104,0
24,96,0
24,17,0
24,22,0
24,116,0
24,22,0
24,132,0
24,11,0
24,5,0
24,108,0
24,65,0
24,119,0
24,110,0
24,5,0
24,49,0
24,92,0
24,37,0
24,9,0
25,22,0
25,77,0
25,33,0
25,111,0
25,113,0
25,30,0
25,69,0
25,14,0
25,14,0
25,60,0
25,64,0
25,40,0
25,59,0
25,1,0
25,93,0
25,8,0
25,43,0
25,36,0
25,21,0
25,145,0
25,115,0
25,72,0
25,116,0
25,131,0
25,37,0
25,106,0
25,94,0
25,42,0
25,76,0
25,85,0
25,76,0
25,147,0
25,25,0
25,82,0
25,127,0
25,51,0
25,25,0
25,131,0
25,68,0
25,137,0
25,127,0
25,135,0
25,140,0
25,14,0
25,1,0
25,10,0
25,119,0
25,6,0
25,114,0
25,10,0
25,62,0
25,132,0
25,31,0
25,12,0
25,77,0
25,83,0
25,66,0
25,84,0
25,64,0
25,31,0
25,125,0
25,116,0
25,143,0
25,143,0
25,29,0
25,79,0
25,83,0
25,62,0
25,83,0
25,70,0
25,15,0
25,26,0
25,23,4.69
25,60,0
25,27,0
25,98,0
25,75,0
25,2,0
25,93,0
25,41,0
25,38,0
25,25,0
25,46,0
25,14,0
25,67,0
25,117,0
25,69,0
25,6,7.48
25,128,0
25,81,19.86
25,47,0
25,28,0
25,28,0
25,124,0
25,35,0
25,14,0
25,89,0
25,144,0
25,102,0
25,8,0
25,135,0
25,97,0
25,127,0
25,43,23.48
25,61,0
25,64,0
25,34,0
25,64,0
25,104,0
25,12,0
25,10,0
25,24,0
25,89,0
25,144,0
25,5,0
25,26,0
25,135,0
25,41,0
25,26,0
25,3,0
25,118,18.94
25,25,0
25,84,0
25,91,0
25,47,0
25,84,0
25,107,0
25,32,0
25,107,0
25,130,0
25,39,0
25,62,0
25,134,0
25,97,0
25,130,0
25,32,0
25,46,0
25,102,0
25,118,0
25,94,0
25,41,0
25,11,0
25,58,0
25,112,0
25,32,0
25,82,0
25,22,0
25,75,0
25,117,0
25,91,0
25,146,0
25,121,0
25,59,0
25,141,0
25,101,0
25,124,0
25,145,0
25,52,0
25,10,0
25,122,0
25,108,0
25,58,0
25,123,0
25,108,0
25,130,0
25,68,0
25,137,0
25,47,0
25,66,0
25,73,0
25,16,0
25,14,0
25,18,0
25,104,0
25,148,0
25,11,0
25,56,0
25,56,0
25,100,0
25,37,0
25,123,0
25,97,0
25,60,0
25,46,0
25,54,0
25,38,0
25,139,0
25,37,0
25,111,0
25,50,0
25,33,0
25,46,0
25,105,0
25,28,0
25,58,0
25,93,0
25,33,0
25,140,0
25,24,0
25,120,0
25,72,0
25,56,0
25,20,0
25,148,0
25,44,0
25,68,0
25,37,0
25,24,0
25,30,0
25,125,0
25,53,0
25,84,0
25,59,0
25,65,0
25,130,0
25,35,0
25,60,0
25,86,0
25,43,0
25,32,0
25,129,0
25,89,0
25,37,0
25,94,0
25,35,0
25,104,0
25,53,0
25,125,0
25,88,0
25,123,0
25,109,0
25,10,0
25,120,0
25,19,0
25,95,0
25,105,0
25,115,0
25,58,0
25,26,0
25,33,0
25,114,0
25,130,0
25,109,0
25,35,0
25,117,0
25,34,0
25,94,0
25,83,0
25,21,0
25,22,0
25,126,0
25,44,0
25,115,0
25,124,0
25,17,0
25,10,0
25,15,0
25,49,0
25,106,0
25,82,0
25,104,0
25,138,0
25,122,2.19
25,98,0
25,121,0
25,53,0
25,17,0
25,83,0
25,76,0
25,99,0
25,135,0
25,20,0
25,149,0
25,3,0
25,11,0
25,116,0
25,2,0
25,14,0
25,37,0
25,69,0
